BookID,Title,Authors,Score,ISBN,ISBN13,Language,Num_Pages,Ratings_Count,Text_Reviews_Count,Publication_Date,Publisher,Type
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,4.24,0140284125,9780140284126,eng,240,7442,320,2000-06-01,Penguin Books,Book
16401,The Luck of the Bodkins,P.G. Wodehouse,4.08,1585673366,9781585673360,eng,358,1290,88,2002-10-23,Harry N. Abrams,Book
16425,The Labours of Hercules (Hercule Poirot  #27),Agatha Christie/Hugh Fraser,3.78,1572704578,9781572704572,eng,9,11167,297,2005-07-13,AudioGO,Book
16428,Hercule Poirot's Casebook (Hercule Poirot  #42),Agatha Christie,4.31,0399150218,9780399150210,eng,861,1865,52,1998-12-01,G.P. Putnam's Sons,Book
16429,The Husband,Dean Koontz,3.8,0553804790,9780553804799,eng,400,39604,1527,2006-05-30,Bantam,Book
16430,City of Night (Dean Koontz's Frankenstein  #2),Dean Koontz/Ed Gorman,3.98,0553587897,9780553587890,en-US,455,1060,116,2005-07-26,Bantam Books,Book
16431,Sole Survivor,Dean Koontz,3.78,0553589490,9780553589498,eng,403,23244,547,2006-07-25,Bantam Books,Book
16433,Forever Odd (Odd Thomas  #2),Dean Koontz,3.97,0553588265,9780553588262,eng,364,61555,2263,2006-10-31,Bantam Books,Book
16435,Life Expectancy,Dean Koontz,4.01,0553588249,9780553588248,eng,476,26983,1568,2005-10-25,Bantam Books,Book
16442,The Dream of Scipio,Iain Pears,3.73,1573229865,9781573229869,eng,416,3311,320,2003-06-03,Riverhead Books,Book
16448,Welcome to the Great Mysterious,Lorna Landvik,3.78,0345442741,9780345442741,eng,368,2432,202,2002-01-02,Ballantine Books,Book
16449,Oh My Stars,Lorna Landvik,3.89,0345468368,9780345468369,eng,416,5500,514,2006-02-28,Ballantine Books,Book
16450,Your Oasis on Flame Lake,Lorna Landvik,3.59,0449002985,9780449002988,eng,320,2194,129,1998-06-16,Ballantine Books,Book
16451,Patty Jane's House of Curl,Lorna Landvik/Mechtild Sandberg-Ciletti/Mechtild Ciletti,3.86,0804114609,9780804114608,eng,304,8950,505,1999-06-28,Ivy Books,Book
16477,The Sixth Book of Lost Swords: Mindsword's Story (Lost Swords  #6),Fred Saberhagen,3.81,0812511182,9780812511185,eng,250,1247,9,1991-06-15,Tom Doherty Associates,Book
16478,The Fourth Book of Lost Swords: Farslayer's Story (Lost Swords  #4),Fred Saberhagen,3.84,0812552849,9780812552843,en-US,252,1784,8,1990-03-15,Tor Books,Book
16480,The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8),Fred Saberhagen,3.88,0812505778,9780812505771,en-US,255,1233,11,1995-06-15,Tor Fantasy,Book
16527,Daughter of Fortune,Isabel Allende/Margaret Sayers Peden,3.91,0061120251,9780061120251,eng,432,97539,2733,2006-05-02,Harper Perennial,Book
16528,My Invented Country: A Nostalgic Journey Through Chile,Isabel Allende,3.85,006054564X,9780060545642,en-US,199,4844,359,2003-05-27,Harper,Book
16530,Aphrodite: A Memoir of the Senses,Isabel Allende/Robert Shekter/Panchita Llona,3.64,0060930179,9780060930172,eng,320,3732,195,1999-04-07,Harper Perennial,Book
16532,Of Love and Shadows,Isabel Allende/Margaret Sayers Peden,3.97,0553383833,9780553383836,eng,304,17808,403,2005-08-30,Dial Press Trade Paperback,Book
16543,Dayworld (Dayworld #1),Philip José Farmer,3.64,0441140017,9780441140015,eng,258,1315,68,1986-03-01,Ace Books,Book
16556,The Infinite Plan,Isabel Allende,3.72,0060924985,9780060924980,eng,384,7347,300,1994-03-04,Harper Perennial,Book
16566,Selected Non-Fictions,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen/Eliot Weinberger,4.43,0140290117,9780140290110,eng,560,2059,90,2000-11-01,Penguin Books,Book
16568,The Book of Imaginary Beings,Jorge Luis Borges/Margarita Guerrero/Peter Sís/Andrew Hurley,4.09,0143039938,9780143039938,eng,236,5007,238,2006-09-26,Penguin Books,Book
16572,Doyle Brunson's Super System,Doyle Brunson/Mike Caro/David  Reese/Joey Hawthorne/David Sklansky/Bobby Baldwin,3.94,1580420818,9781580420815,eng,605,2080,73,2002-12-31,Cardoza,Book
16596,Vampire Hunter D Volume 05: The Stuff of Dreams,Hideyuki Kikuchi/Yoshitaka Amano,3.99,1595820949,9781595820945,en-US,208,1083,26,2006-09-13,Digital Manga Publishing / Dark Horse,Book
16597,Demon Deathchase (Vampire Hunter D  #3),Hideyuki Kikuchi/Yoshitaka Amano,4.02,1595820310,9781595820310,eng,211,1506,53,2006-01-18,Digital Manga Publishing / Dark Horse,Book
16598,Vampire Hunter D Volume 04: Tale of the Dead Town,Hideyuki Kikuchi/Yoshitaka Amano,3.92,1595820930,9781595820938,en-US,205,1158,30,2006-05-24,Digital Manga Publishing / Dark Horse,Book
16601,Vampire Hunter D Volume 07: Mysterious Journey to the North Sea - Part One,Hideyuki Kikuchi/Yoshitaka Amano,4.27,1595821074,9781595821072,en-US,209,1062,19,2007-05-07,Digital Manga Publishing / Dark Horse,Book
16619,Democracy in America,Alexis de Tocqueville/Isaac Kramnick/Gerald Bevan,4.02,0140447601,9780140447606,eng,992,18925,523,2003-04-24,Penguin Classics,Book
16634,The Glass Bead Game,Hermann Hesse/Richard Winston/Clara Winston/Theodore Ziolkowski,4.11,0312278497,9780312278496,eng,558,24967,934,2002-12-06,Picador,Book
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe/Burton Pike/Edla Valdna,3.67,0812969901,9780812969900,eng,149,45626,1721,2005-02-08,Modern Library,Book
16670,A Madman Dreams of Turing Machines,Janna Levin,3.68,1400040302,9781400040308,eng,230,1136,180,2006-08-22,Alfred A. Knopf,Book
16681,Heart of Darkness,Joseph Conrad,3.42,1599869500,9781599869506,eng,101,1363,58,2006-09-24,Filiquarian Publishing  LLC.,Book
16682,Rocket Ship Galileo (Heinlein's Juveniles  #1),Robert A. Heinlein,3.71,044101237X,9780441012374,eng,211,6329,145,2004-12-28,Ace,Book
16683,Tunnel in the Sky (Heinlein's Juveniles  #9),Robert A. Heinlein,3.94,1416505512,9781416505518,eng,262,10249,356,2005-04-01,Pocket Books,Book
16685,The Cat Who Walks Through Walls (The World As Myth),Robert A. Heinlein,3.7,0441094996,9780441094998,en-US,388,19427,572,1988-06-01,Ace Books,Book
16689,Citizen of the Galaxy,Robert A. Heinlein,3.99,1416505520,9781416505525,eng,288,11800,413,2005-05-01,Pocket Books: Gallery Books,Book
16690,The Moon is a Harsh Mistress,Robert A. Heinlein,4.17,0340837942,9780340837948,eng,288,93782,2466,2005-03-14,Hodder & Stoughton,Book
16697,The Mysteries of Pittsburgh,Michael Chabon,3.64,0060790598,9780060790592,eng,320,21823,1518,2005-07-05,Harper Perennial,Book
16703,The Yiddish Policemen's Union,Michael Chabon,3.71,0007149824,9780007149827,eng,414,53300,5699,2007-05-01,HarperCollins,Book
16713,The Disappointment Artist,Jonathan Lethem,3.63,1400076811,9781400076819,eng,149,1613,129,2006-03-14,Vintage,Book
16716,The Wall of the Sky  the Wall of the Eye,Jonathan Lethem,3.67,0156032481,9780156032483,eng,304,1158,95,2007-03-05,Mariner Books,Book
16717,You Don't Love Me Yet,Jonathan Lethem,2.81,038551218X,9780385512183,eng,225,3854,547,2007-05-29,Doubleday Books,Book
16718,Gun  With Occasional Music,Jonathan Lethem,3.77,0156028972,9780156028974,eng,271,8141,786,2003-09-01,Mariner Books,Book
16720,As She Climbed Across the Table,Jonathan Lethem,3.67,0375700129,9780375700125,eng,212,4488,380,1998-02-24,Vintage,Book
16729,Beach Music,Pat Conroy,4.15,0553381539,9780553381535,eng,592,38496,2450,2002-03-26,Dial Press,Book
16735,The Prince of Tides,Pat Conroy,4.24,0553381547,9780553381542,eng,679,178717,3473,2002-03-26,Dial Press Trade Paperback,Book
16739,Blessings,Belva Plain,3.91,0440243254,9780440243250,eng,393,2562,39,2010-09-15,Dell,Book
16782,The Case of the Curious Bride (Perry Mason Mystery),Erle Stanley Gardner,3.87,0345437837,9780345437839,eng,192,1559,61,2000-01-04,Fawcett,Book
16788,Fragile Things: Short Fictions and Wonders,Neil Gaiman,4.0,0060515228,9780060515225,eng,360,45473,2540,2006-09-26,William Morrow,Book
16789,The Good Fairies of New York,Martin Millar/Neil Gaiman,3.51,1933368365,9781933368368,eng,242,4343,563,2006-09-08,Soft Skull Press,Book
16790,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,4.04,0380789027,9780380789023,eng,365,53464,1906,2005-08-30,Avon Books,Book
16791,Death: The High Cost of Living,Neil Gaiman/Chris Bachalo/Mark Buckingham/Tori Amos,4.19,1852864982,9781852864989,eng,104,38276,462,1994-06-09,Titan Books,Book
16793,Stardust,Neil Gaiman,4.08,0061142026,9780061142024,eng,248,283274,11746,2006-08-29,Harper Perennial,Book
16794,The Facts in the Case of the Departure of Miss Finch,Neil Gaiman/Michael Zulli,3.54,1593076673,9781593076672,eng,51,2038,198,2008-04-01,Dark Horse Books,Book
16802,The Complete Poetry,John Milton/John T. Shawcross,4.06,0385023510,9780385023511,en-US,672,3418,20,1971-07-06,Anchor,Book
16809,Christopher and His Kind,Christopher Isherwood,4.11,0816638632,9780816638635,eng,352,2261,88,2001-09-18,Univ Of Minnesota Press,Book
16842,A Single Man,Christopher Isherwood,4.1,0816638624,9780816638628,eng,192,17451,1029,2001-03-20,Univ Of Minnesota Press,Book
16857,The Love of the Last Tycoon,F. Scott Fitzgerald,3.65,0020199856,9780020199854,eng,169,7135,386,1995-04-14,Scribner,Book
16878,Arctic Dreams,Barry  Lopez,4.21,0375727485,9780375727481,eng,496,5155,333,2001-10-02,Vintage,Book
16886,Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,Richard Rhodes,4.0,0684844257,9780684844251,eng,272,1121,76,1998-05-22,Simon  Schuster,Book
16891,Masters of Death: The SS-Einsatzgruppen and the Invention of the Holocaust,Richard Rhodes,4.05,0375708227,9780375708220,en-US,335,1864,93,2003-12-18,Vintage,Book
16893,The Crack-Up,F. Scott Fitzgerald/Edmund Wilson,3.92,0811212475,9780811212472,eng,347,2477,133,2003-04-30,New Directions Publishing Corporation,Book
16900,Civil Disobedience and Other Essays,Henry David Thoreau,4.06,1420925229,9781420925227,eng,188,13736,189,2005-01-01,Digireads.com,Book
16902,Walden,Henry David Thoreau,3.79,0691096120,9780691096124,eng,352,128351,3652,2004-04-18,Princeton University Press,Book
16921,The House That Jack Built,Graham Masterton,3.88,0843947462,9780843947465,eng,385,1596,64,2000-06-01,Leisure Books,Book
16948,Children of God (The Sparrow  #2),Mary Doria Russell,4.06,044900483X,9780449004838,eng,451,15158,1417,1999-02-02,Ballantine Books,Book
16951,When the Lion Feeds (Courtney  #1),Wilbur Smith,4.19,0312940661,9780312940669,eng,544,10311,350,2006-10-03,St. Martin's Paperbacks,Book
16954,Birds of Prey (Courtney #9),Wilbur Smith,4.19,0312317115,9780312317119,eng,560,8082,191,2003-05-16,St. Martin's Griffin,Book
16963,The Hello  Goodbye Window,Norton Juster/Chris Raschka,3.87,0786809140,9780786809141,en-US,32,8898,1311,2005-04-26,Little  Brown Books for Young Readers,Book
16967,1632,Eric Flint,4.04,1416532811,9781416532811,eng,597,8406,638,2006-06-15,Baen Books,Book
16982,Marvels,Kurt Busiek/Alex Ross,4.22,0785100490,9780785100492,eng,216,23519,482,2007-01-10,Marvel Comics,Book
16991,Superman: Up  Up  and Away!,Kurt Busiek/Geoff Johns/Pete Woods/Renato Guedes,3.94,1401209548,9781401209544,eng,192,1681,51,2006-09-27,DC Comics,Book
16992,Kingdom Come,Mark Waid/Alex Ross/Elliot S. Maggin,4.25,1563893304,9781563893308,eng,231,47513,1000,1997-10-01,DC Comics,Book
17005,Devilish,Maureen Johnson,3.46,1595140603,9781595140609,eng,263,4782,463,2006-09-07,Razorbill,Book
17015,Paranoid Park,Blake Nelson,3.63,0670061182,9780670061181,en-US,180,1109,145,2006-09-21,Viking Books,Book
17018,Notes on a Scandal,Zoë Heller,3.71,0141012250,9780141012254,eng,244,1154,149,2004-03-04,Penguin,Book
17020,13 Little Blue Envelopes (Little Blue Envelope  #1),Maureen Johnson,3.64,0060541431,9780060541439,eng,322,70689,4067,2010-12-21,HarperCollins Publishers,Book
17022,My Ishmael (Ishmael  #3),Daniel Quinn,4.07,0553379658,9780553379655,eng,293,8654,412,1998-10-06,Bantam,Book
17026,Ishmael (Star Trek: The Original Series  #23),Barbara Hambly,3.93,0671743554,9780671743550,eng,256,1485,85,1991-09-01,Pocket Books,Book
17054,Stardust of Yesterday (de Piaget  #9; de Paiget/MacLeod  #1),Lynn Kurland,4.09,042518238X,9780425182383,eng,368,3709,169,2001-04-01,Berkley Publishing,Book
17061,Coraline,Neil Gaiman/Dave McKean,4.06,0061139378,9780061139376,eng,162,403622,13096,2006-08-29,William Morrow Paperbacks,Book
17098,Isaac Newton,James Gleick,3.84,1400032954,9781400032952,eng,288,5495,324,2004-06-08,Vintage,Book
17116,The Stranger,Albert Camus/Stuart Gilbert,3.98,0394700023,9780394700021,en-US,154,1493,184,1954-09-12,Vintage,Book
17125,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn/H.T. Willetts,3.95,0374529523,9780374529529,eng,182,73577,2521,2005-03-16,Farrar  Straus and Giroux,Book
17142,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,James Baldwin/Toni Morrison,4.61,1883011523,9781883011529,eng,869,1495,75,1998-02-01,Library of America (NY),Book
17149,Love and Louis XIV: The Women in the Life of the Sun King,Antonia Fraser,3.9,0385509847,9780385509848,eng,388,5680,216,2007-03-20,Nan A. Talese,Book
17150,My Ántonia (Great Plains Trilogy  #3),Willa Cather,3.79,1583485090,9781583485095,eng,232,91539,4662,2000-02-20,New Millennium Library,Book
17151,Marie Antoinette: The Journey,Antonia Fraser,3.93,0385489498,9780385489492,eng,512,1102,154,2002-11-12,Anchor,Book
17152,My Antonia (Great Plains trilogy #3),Willa Cather/Alyssa  Harad,3.79,0743487699,9780743487696,eng,314,5985,507,2009-03-04,Pocket Books,Book
17157,Marie Antoinette: The Journey,Antonia Fraser,3.93,0307277747,9780307277749,eng,512,27291,809,2006-09-12,Anchor Books,Book
17174,A Yellow Raft in Blue Water,Michael Dorris,3.86,0312421850,9780312421854,en-US,372,16190,897,2003-03-05,Picador USA,Book
17178,The Sound and the Fury: An Authoritative Text  Backgrounds and Contexts  Criticism,William Faulkner/David Minter/Noel Polk/Ben Wasson/C. Vann Woodward/Robert Penn Warren/Richard H. King/Jean-Paul Sartre/Irving Howe/Ralph Ellison,3.86,0393964817,9780393964813,eng,446,1020,126,1993-12-17,W. W. Norton & Company,Book
17184,The Invisible Man,H.G. Wells,3.64,0451528522,9780451528520,eng,192,109551,3892,2002-09-03,Signet Classics,Book
17204,The Friday Night Knitting Club (Friday Night Knitting Club  #1),Kate Jacobs,3.42,0399154094,9780399154096,eng,352,64473,7744,2007-01-18,G.P. Putnam's Sons,Book
17206,Lady Friday (The Keys to the Kingdom  #5),Garth Nix,3.92,0439700884,9780439700887,eng,320,19436,267,2007-03-01,Scholastic,Book
17208,Friday,Robert A. Heinlein,3.84,0345414004,9780345414007,eng,384,23064,476,1997-06-17,Del Rey,Book
17214,Starship Troopers,Robert A. Heinlein,4.01,0441783589,9780441783588,eng,335,164740,3962,1987-05-15,Ace Book,Book
17215,Starship Troopers,Robert A. Heinlein,4.01,0441014100,9780441014101,eng,280,1100,165,2006-06-27,Ace,Book
17238,Dracula,Bram Stoker/Joseph Valente,3.99,0743477367,9780743477369,eng,528,9871,431,2003-10-01,Pocket Books,Book
17245,Dracula,Bram Stoker/Nina Auerbach/David J. Skal,3.99,0393970124,9780393970128,eng,488,774987,14944,1986-05-12,Norton,Book
17247,Macbeth (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,3.9,1586638467,9781586638467,eng,219,1292,138,2003-04-15,SparkNotes,Book
17250,The Crucible,Arthur  Miller/Christopher Bigsby,3.58,0142437336,9780142437339,eng,143,293374,6037,2003-03-25,Penguin Books,Book
17252,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,Fred Anderson,4.16,0375706364,9780375706363,eng,912,3103,114,2001-01-23,Vintage,Book
17267,The Great Divorce,C.S. Lewis,4.28,0006280560,9790007672386,eng,160,87527,3867,2002-02-01,HarperCollins,Book
17290,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke/Marlene Parrish,3.86,0393011836,9780393011838,eng,320,3176,366,2002-05-17,W. W. Norton  Company,Book
17303,Piercing the Darkness (Darkness  #2),Frank E. Peretti,4.32,1581345275,9781581345278,eng,448,50573,588,2003-06-26,Crossway Books,Book
17309,This Present Darkness (Darkness  #1),Frank E. Peretti,4.22,1581345283,9781581345285,eng,376,86548,1637,2003-06-26,Crossway Books,Book
17315,Oath of Swords (War God  #1),David Weber,4.01,1416520864,9781416520863,en-US,576,5582,128,2006-12-26,Baen,Book
17316,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,4.27,0671697986,9780671697983,eng,501,6200,183,1989-01-02,Baen,Book
17319,The Oath (Dismas Hardy  #8),John Lescroart,4.02,0451207645,9780451207647,eng,468,2781,133,2003-01-07,Signet,Book
17320,Wind Rider's Oath (War God  #3),David Weber,4.02,1416508953,9781416508953,eng,570,2774,42,2005-08-01,Baen,Book
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan/Ann Druyan,4.27,0345409469,9780345409461,eng,459,50343,2084,1997-02-25,Ballantine Books,Book
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne/Stephen Hawking/Frederick Seitz,4.18,0393312763,9780393312768,eng,624,10216,165,1995-01-17,W. W. Norton  Company,Book
17364,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,4.28,009917331X,9780099173311,eng,350,1837,178,2006-12-17,Vintage,Book
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,4.05,0465023940,9780465023943,eng,144,5907,290,2005-04-06,Basic Books,Book
17461,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis,4.05,1416927832,9781416927839,eng,176,38024,907,2006-12-26,Aladdin,Book
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,4.09,0340796146,9780340796146,eng,256,19173,658,2001-06-14,Hodder,Book
17496,The Secret Seven (The Secret Seven  #1),Enid Blyton,3.87,0340917547,9780340917541,eng,144,6881,187,2006-04-20,Hodder,Book
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,4.04,0316030899,9780316030892,eng,302,19389,382,1995-09-01,Little  Brown Books for Young Readers,Book
17544,The Quiet Little Woman: A Christmas Story,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,3.67,1562926160,9781562926168,eng,122,1195,191,2009-04-21,Honor Books,Book
17601,The Will to Change: Men  Masculinity  and Love,bell hooks,4.36,0743456084,9780743456081,eng,188,2574,322,2004-12-21,Washington Square Press,Book
17602,Killing Rage: Ending Racism,bell hooks,4.28,0805050272,9780805050271,eng,288,1987,106,1996-10-15,Holt Paperbacks,Book
17603,Where We Stand: Class Matters,bell hooks,4.18,041592913X,9780415929134,eng,164,1780,142,2000-10-04,Routledge,Book
17607,All About Love: New Visions,bell hooks,4.01,0688168442,9780688168445,eng,240,10928,1144,1999-12-22,William Morrow,Book
17643,Before We Were Free,Julia Alvarez,3.87,044023784X,9780440237846,en-US,192,4950,837,2004-04-13,Laurel Leaf Library,Book
17644,Moral Disorder and Other Stories,Margaret Atwood,3.63,0385503849,9780385503846,eng,255,8270,755,2006-10-17,Nan A. Talese,Book
17645,The Penelopiad,Margaret Atwood/Laurel Merlington,3.7,1841957178,9781841957173,eng,198,29315,2631,2005-10-05,Canongate U.S.,Book
17646,The Tent,Margaret Atwood,3.7,0385516681,9780385516686,eng,159,5061,519,2006-01-01,Nan A. Talese,Book
17650,The Robber Bride,Margaret Atwood,3.83,0385491034,9780385491037,eng,528,34550,1679,1998-01-20,Anchor,Book
17671,Liars and Saints,Maile Meloy,3.6,0743261984,9780743261982,eng,272,2270,306,2004-07-13,Scribner,Book
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,Ellen Meloy,4.04,0375708138,9780375708138,eng,336,1063,159,2003-07-08,Vintage,Book
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,Marilyn Johnson,3.41,0060758767,9780060758769,en-US,272,1137,231,2007-01-30,Harper Perennial,Book
17683,Dead Beat (The Dresden Files  #7),Jim Butcher,4.43,045146091X,9780451460912,eng,517,91592,2747,2006-01-01,Roc,Book
17686,Diaries  1910-1923,Franz Kafka/Max Brod/Joseph Kresh/Martin Greenberg,4.23,0805209069,9780805209068,eng,521,2090,90,2009-01-21,Schocken,Book
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka,4.04,0684800705,9780684800707,eng,352,13846,193,2000-05-22,Scribner,Book
17690,The Trial,Franz Kafka/Max Brod/Willa Muir/Edwin Muir,3.98,0099428644,9780099428640,eng,255,168300,3724,2001-04-09,Vintage,Book
17692,The Trial,Franz Kafka/Breon Mitchell/Arthur H. Samuelson,3.98,0805209999,9780805209990,eng,276,4086,372,1999-05-25,Schocken Books,Book
17698,The Cossacks,Leo Tolstoy/Peter Constantine/Cynthia Ozick,3.79,0812975049,9780812975048,eng,161,4356,226,2006-02-14,Modern Library,Book
17701,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald/Mercer Mayer,4.26,0142400653,9780142400654,eng,160,4850,138,2004-02-09,Puffin Books,Book
17707,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,4.22,0671746065,9780671746063,eng,216,2796,242,1991-05-01,Pocket Books,Book
17722,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel,4.07,0553213458,9780553213454,eng,234,1469,98,1984-05-01,Bantam Classics,Book
